ID,VULN_ID,VULN_TYPE,AFFECTED_PRODUCT,KB_ID,VULN_DETAILS,KB_DETAILS
454,MS14-066,Remote Code Execution,Windows Vista Service Pack 2,KB2992611,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-066,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2992611
455,MS14-066,Remote Code Execution,Windows Vista x64 Edition Service Pack 2,KB2992611,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-066,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2992611
456,MS14-066,Remote Code Execution,Windows Server 2008 32-bit Service Pack 2,KB2992611,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-066,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2992611
457,MS14-066,Remote Code Execution,Windows Server 2008 x64-based Service Pack 2,KB2992611,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-066,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2992611
458,MS14-066,Remote Code Execution,Windows Server 2008 Itanium-Based Service Pack 2,KB2992611,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-066,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2992611
459,MS14-066,Remote Code Execution,Windows 7 32-bit Service Pack 1,KB2992611,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-066,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2992611
460,MS14-066,Remote Code Execution,Windows 7 x64-based Service Pack 1,KB2992611,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-066,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2992611
461,MS14-066,Remote Code Execution,Windows Server 2008 R2 x64-based Service Pack 1,KB2992611,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-066,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2992611
462,MS14-066,Remote Code Execution,Windows Server 2008 R2 Itanium-Based Service Pack 1,KB2992611,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-066,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2992611
463,MS14-066,Remote Code Execution,Windows 8 32-bit,KB2992611,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-066,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2992611
464,MS14-066,Remote Code Execution,Windows 8 x64-based,KB2992611,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-066,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2992611
465,MS14-066,Remote Code Execution,Windows 8.1 32-bit,KB2992611,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-066,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2992611
466,MS14-066,Remote Code Execution,Windows 8.1 x64-based,KB2992611,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-066,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2992611
467,MS14-066,Remote Code Execution,Windows Server 2012,KB2992611,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-066,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2992611
468,MS14-066,Remote Code Execution,Windows Server 2012 R2,KB2992611,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-066,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2992611
469,MS14-066,Remote Code Execution,Windows RT,KB2992611,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-066,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2992611
470,MS14-066,Remote Code Execution,Windows RT 8.1,KB2992611,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-066,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2992611
471,MS14-068,Privilege Escalation,Windows Server 2003 Service Pack 2,KB3011780,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-068,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3011780
472,MS14-068,Privilege Escalation,Windows Server 2003 x64 Edition Service Pack 2,KB3011780,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-068,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3011780
473,MS14-068,Privilege Escalation,Windows Server 2003 SP2 Itanium-based,KB3011780,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-068,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3011780
474,MS14-068,Privilege Escalation,Windows Vista Service Pack 2,KB3011780,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-068,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3011780
475,MS14-068,Privilege Escalation,Windows Vista x64 Edition Service Pack 2,KB3011780,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-068,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3011780
476,MS14-068,Privilege Escalation,Windows Server 2008 32-bit Service Pack 2,KB3011780,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-068,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3011780
477,MS14-068,Privilege Escalation,Windows Server 2008 x64-based Service Pack 2,KB3011780,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-068,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3011780
478,MS14-068,Privilege Escalation,Windows Server 2008 Itanium-Based Service Pack 2,KB3011780,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-068,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3011780
479,MS14-068,Privilege Escalation,Windows 7 32-bit Service Pack 1,KB3011780,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-068,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3011780
480,MS14-068,Privilege Escalation,Windows 7 x64-based Service Pack 1,KB3011780,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-068,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3011780
481,MS14-068,Privilege Escalation,Windows Server 2008 R2 x64-based Service Pack 1,KB3011780,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-068,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3011780
482,MS14-068,Privilege Escalation,Windows Server 2008 R2 Itanium-Based Service Pack 1,KB3011780,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-068,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3011780
483,MS14-068,Privilege Escalation,Windows 8 32-bit,KB3011780,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-068,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3011780
484,MS14-068,Privilege Escalation,Windows 8 x64-based,KB3011780,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-068,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3011780
485,MS14-068,Privilege Escalation,Windows 8.1 32-bit,KB3011780,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-068,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3011780
486,MS14-068,Privilege Escalation,Windows 8.1 x64-based,KB3011780,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-068,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3011780
487,MS14-068,Privilege Escalation,Windows Server 2012,KB3011780,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-068,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3011780
488,MS14-068,Privilege Escalation,Windows Server 2012 R2,KB3011780,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-068,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3011780
489,MS14-070,Privilege Escalation,Windows Server 2003 Service Pack 2,KB2989935,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-070,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2989935
490,MS14-070,Privilege Escalation,Windows Server 2003 x64 Edition Service Pack 2,KB2989935,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-070,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2989935
491,MS14-070,Privilege Escalation,Windows Server 2003 SP2 Itanium-based,KB2989935,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2014/MS14-070,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2989935
492,MS15-001,Privilege Escalation,Windows 7 32-bit Service Pack 1,KB3023266,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-001,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3023266
493,MS15-001,Privilege Escalation,Windows 7 x64-based Service Pack 1,KB3023266,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-001,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3023266
494,MS15-001,Privilege Escalation,Windows Server 2008 R2 x64-based Service Pack 1,KB3023266,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-001,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3023266
495,MS15-001,Privilege Escalation,Windows Server 2008 R2 Itanium-Based Service Pack 1,KB3023266,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-001,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3023266
496,MS15-001,Privilege Escalation,Windows 8 32-bit,KB3023266,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-001,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3023266
497,MS15-001,Privilege Escalation,Windows 8 x64-based,KB3023266,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-001,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3023266
498,MS15-001,Privilege Escalation,Windows 8.1 32-bit,KB3023266,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-001,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3023266
499,MS15-001,Privilege Escalation,Windows 8.1 x64-based,KB3023266,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-001,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3023266
500,MS15-001,Privilege Escalation,Windows Server 2012,KB3023266,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-001,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3023266
501,MS15-001,Privilege Escalation,Windows Server 2012 R2,KB3023266,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-001,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3023266
502,MS15-001,Privilege Escalation,Windows RT,KB3023266,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-001,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3023266
503,MS15-001,Privilege Escalation,Windows RT 8.1,KB3023266,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-001,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3023266
504,MS15-010,Remote Code Execution,Windows Server 2003 Service Pack 2,KB3013455,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-010,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3013455
505,MS15-010,Remote Code Execution,Windows Server 2003 Service Pack 2,KB3023562,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-010,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3023562
506,MS15-010,Remote Code Execution,Windows Server 2003 x64 Edition Service Pack 2,KB3013455,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-010,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3013455
507,MS15-010,Remote Code Execution,Windows Server 2003 x64 Edition Service Pack 2,KB3023562,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-010,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3023562
508,MS15-010,Remote Code Execution,Windows Server 2003 SP2 Itanium-based,KB3013455,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-010,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3013455
509,MS15-010,Remote Code Execution,Windows Server 2003 SP2 Itanium-based,KB3023562,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-010,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3023562
510,MS15-010,Remote Code Execution,Windows Vista Service Pack 2,KB3013455,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-010,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3013455
511,MS15-010,Remote Code Execution,Windows Vista Service Pack 2,KB3023562,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-010,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3023562
512,MS15-010,Remote Code Execution,Windows Vista x64 Edition Service Pack 2,KB3013455,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-010,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3013455
513,MS15-010,Remote Code Execution,Windows Vista x64 Edition Service Pack 2,KB3023562,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-010,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3023562
514,MS15-010,Remote Code Execution,Windows Server 2008 32-bit Service Pack 2,KB3013455,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-010,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3013455
515,MS15-010,Remote Code Execution,Windows Server 2008 32-bit Service Pack 2,KB3023562,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-010,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3023562
516,MS15-010,Remote Code Execution,Windows Server 2008 x64-based Service Pack 2,KB3013455,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-010,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3013455
517,MS15-010,Remote Code Execution,Windows Server 2008 x64-based Service Pack 2,KB3023562,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-010,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3023562
518,MS15-010,Remote Code Execution,Windows Server 2008 Itanium-Based Service Pack 2,KB3013455,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-010,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3013455
519,MS15-010,Remote Code Execution,Windows Server 2008 Itanium-Based Service Pack 2,KB3023562,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-010,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3023562
520,MS15-010,Remote Code Execution,Windows 7 32-bit Service Pack 1,KB3013455,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-010,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3013455
521,MS15-010,Remote Code Execution,Windows 7 32-bit Service Pack 1,KB3023562,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-010,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3023562
522,MS15-010,Remote Code Execution,Windows 7 x64-based Service Pack 1,KB3013455,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-010,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3013455
523,MS15-010,Remote Code Execution,Windows 7 x64-based Service Pack 1,KB3023562,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-010,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3023562
524,MS15-010,Remote Code Execution,Windows Server 2008 R2 x64-based Service Pack 1,KB3013455,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-010,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3013455
525,MS15-010,Remote Code Execution,Windows Server 2008 R2 x64-based Service Pack 1,KB3023562,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2015/MS15-010,https://www.catalog.update.microsoft.com/Search.aspx?q=KB3023562
